locus_tag	ftype	length_bp	gene	EC_number	COG	product
573.12859_04345	CDS	2529	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
573.12859_04346	gene	1554	mdoG			
573.12859_04346	CDS	1554	mdoG		COG3131	Glucans biosynthesis protein G
573.12859_04347	gene	1161	mdoC			
573.12859_04347	CDS	1161	mdoC	2.1.-.-		Glucans biosynthesis protein C
573.12859_04348	gene	594	betI_4			
573.12859_04348	CDS	594	betI_4			HTH-type transcriptional regulator BetI
573.12859_04349	gene	528	ymdB			
573.12859_04349	CDS	528	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
573.12859_04350	gene	483	ycdZ			
573.12859_04350	CDS	483	ycdZ			Inner membrane protein YcdZ
573.12859_04351	gene	555	ycdY			
573.12859_04351	CDS	555	ycdY		COG3381	Chaperone protein YcdY
573.12859_04352	gene	738	ycdX			
573.12859_04352	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
573.12859_04353	gene	939	ghrA_2			
573.12859_04353	CDS	939	ghrA_2	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
573.12859_04354	gene	774	glcR_2			
573.12859_04354	CDS	774	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
573.12859_04355	gene	1506	xylB_4			
573.12859_04355	CDS	1506	xylB_4	2.7.1.17	COG1070	Xylulose kinase
573.12859_04356	gene	714	deoC_2			
573.12859_04356	CDS	714	deoC_2	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
573.12859_04357	gene	801	srlR_3			
573.12859_04357	CDS	801	srlR_3		COG1349	Glucitol operon repressor
573.12859_04358	gene	690	alsE_2			
573.12859_04358	CDS	690	alsE_2	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
573.12859_04359	gene	942	rbsK_4			
573.12859_04359	CDS	942	rbsK_4	2.7.1.15	COG0524	Ribokinase
573.12859_04360	gene	1335	fucP_2			
573.12859_04360	CDS	1335	fucP_2		COG0738	L-fucose-proton symporter
573.12859_04361	gene	390				
573.12859_04361	CDS	390				hypothetical protein
573.12859_04362	gene	1557	lcfB			
573.12859_04362	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
573.12859_04363	gene	1593	carA_2			
573.12859_04363	CDS	1593	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
573.12859_04364	gene	735	fabG_11			
573.12859_04364	CDS	735	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
573.12859_04365	gene	1191	thlA_3			
573.12859_04365	CDS	1191	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
573.12859_04366	gene	1338	ttuB_4			
573.12859_04366	CDS	1338	ttuB_4			Putative tartrate transporter
573.12859_04367	gene	879				
573.12859_04367	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
573.12859_04368	gene	1371	exuT_4			
573.12859_04368	CDS	1371	exuT_4			Hexuronate transporter
573.12859_04369	gene	1176	garK_3			
573.12859_04369	CDS	1176	garK_3	2.7.1.165	COG1929	Glycerate 2-kinase
573.12859_04370	gene	1158	cdaR_2			
573.12859_04370	CDS	1158	cdaR_2		COG3835	Carbohydrate diacid regulator
573.12859_04371	gene	876	mmsB			
573.12859_04371	CDS	876	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
573.12859_04372	gene	885	cynR_4			
573.12859_04372	CDS	885	cynR_4			HTH-type transcriptional regulator CynR
573.12859_04373	gene	744				
573.12859_04373	CDS	744				hypothetical protein
573.12859_04374	gene	699	mngR_2			
573.12859_04374	CDS	699	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
573.12859_04375	gene	1533	malP_6			
573.12859_04375	CDS	1533	malP_6		COG1263	PTS system maltose-specific EIICB component
573.12859_04376	gene	1329	malH			
573.12859_04376	CDS	1329	malH	3.2.1.122	COG1486	Maltose-6'-phosphate glucosidase
573.12859_04377	gene	1446	iolT			
573.12859_04377	CDS	1446	iolT			Major myo-inositol transporter IolT
573.12859_04378	gene	444	fruB_1			
573.12859_04378	CDS	444	fruB_1		COG1925	Multiphosphoryl transfer protein
573.12859_04379	gene	240				
573.12859_04379	CDS	240				hypothetical protein
573.12859_04380	gene	141				
573.12859_04380	CDS	141				hypothetical protein
573.12859_04381	gene	930				
573.12859_04381	CDS	930				hypothetical protein
573.12859_04382	gene	1656				
573.12859_04382	CDS	1656			COG2199	putative signaling protein
573.12859_04383	gene	249				
573.12859_04383	CDS	249				hypothetical protein
573.12859_04384	gene	219				
573.12859_04384	CDS	219				hypothetical protein
573.12859_04385	gene	783	map_2			
573.12859_04385	CDS	783	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
573.12859_04386	gene	288				
573.12859_04386	CDS	288				hypothetical protein
573.12859_04387	gene	564	fimA			
573.12859_04387	CDS	564	fimA			Type-1 fimbrial protein, A chain
573.12859_04388	gene	696	yraI_2			
573.12859_04388	CDS	696	yraI_2			putative fimbrial chaperone YraI
573.12859_04389	gene	2502	fimD_4			
573.12859_04389	CDS	2502	fimD_4		COG3188	Outer membrane usher protein FimD
573.12859_04390	gene	1005	mrkD_2			
573.12859_04390	CDS	1005	mrkD_2			Fimbria adhesin protein
573.12859_04391	gene	1293				
573.12859_04391	CDS	1293				hypothetical protein
573.12859_04392	gene	1323	hipA			
573.12859_04392	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
573.12859_04393	gene	288	hipB			
573.12859_04393	CDS	288	hipB		COG1396	Antitoxin HipB
573.12859_04394	gene	327	pucM			
573.12859_04394	CDS	327	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
573.12859_04395	gene	501	uao			
573.12859_04395	CDS	501	uao			Uric acid degradation bifunctional protein
573.12859_04396	gene	1380	xanP_2			
573.12859_04396	CDS	1380	xanP_2		COG2233	Xanthine permease XanP
573.12859_04397	gene	1155	hpxO_2			
573.12859_04397	CDS	1155	hpxO_2	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
573.12859_04398	gene	924	argP_2			
573.12859_04398	CDS	924	argP_2			HTH-type transcriptional regulator ArgP
573.12859_04399	gene	1038	ndmA			
573.12859_04399	CDS	1038	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
573.12859_04400	gene	975	pobB			
573.12859_04400	CDS	975	pobB	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
573.12859_04401	gene	1239	nepI_3			
573.12859_04401	CDS	1239	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
573.12859_04402	gene	945	rclR			
573.12859_04402	CDS	945	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
573.12859_04403	gene	756				
573.12859_04403	CDS	756				hypothetical protein
573.12859_04404	gene	312				
573.12859_04404	CDS	312				hypothetical protein
573.12859_04405	gene	264				
573.12859_04405	CDS	264				hypothetical protein
573.12859_04406	gene	1029	vldW_3			
573.12859_04406	CDS	1029	vldW_3	1.14.11.52		Validamycin A dioxygenase
573.12859_04407	gene	807	metQ_4			
573.12859_04407	CDS	807	metQ_4		COG1464	D-methionine-binding lipoprotein MetQ
573.12859_04408	gene	792	metN2			
573.12859_04408	CDS	792	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
573.12859_04409	gene	672	metI_4			
573.12859_04409	CDS	672	metI_4		COG2011	D-methionine transport system permease protein MetI
573.12859_04410	gene	1059	pnoA			
573.12859_04410	CDS	1059	pnoA	1.13.12.-		Nitronate monooxygenase
573.12859_04411	gene	846	gltR_1			
573.12859_04411	CDS	846	gltR_1		COG0583	HTH-type transcriptional regulator GltR
573.12859_04412	gene	1170				
573.12859_04412	CDS	1170				hypothetical protein
573.12859_04413	gene	423	yycE			
573.12859_04413	CDS	423	yycE			putative protein YycE
573.12859_04414	gene	960	yhhS_2			
573.12859_04414	CDS	960	yhhS_2			putative MFS-type transporter YhhS
573.12859_04415	gene	288	yhhS_3			
573.12859_04415	CDS	288	yhhS_3			putative MFS-type transporter YhhS
573.12859_04416	gene	291				
573.12859_04416	CDS	291				hypothetical protein
573.12859_04417	gene	762	tam_1			
573.12859_04417	CDS	762	tam_1	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
573.12859_04418	gene	321				
573.12859_04418	CDS	321				hypothetical protein
573.12859_04419	gene	381				
573.12859_04419	CDS	381				hypothetical protein
573.12859_04420	gene	195				
573.12859_04420	CDS	195				hypothetical protein
573.12859_04421	gene	2574	clpB			
573.12859_04421	CDS	2574	clpB		COG0542	Chaperone protein ClpB
573.12859_04422	gene	732	yfiH			
573.12859_04422	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
573.12859_04423	gene	981	rluD			
573.12859_04423	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
573.12859_04424	gene	738	bamD			
573.12859_04424	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
573.12859_04425	gene	336	raiA			
573.12859_04425	CDS	336	raiA		COG1544	Ribosome-associated inhibitor A
573.12859_04426	gene	1161	pheA			
573.12859_04426	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
573.12859_04427	gene	873				
573.12859_04427	CDS	873		3.1.1.99		6-deoxy-6-sulfogluconolactonase
573.12859_04428	gene	1122	tyrA			
573.12859_04428	CDS	1122	tyrA		COG0287	T-protein
573.12859_04429	gene	1071	aroF			
573.12859_04429	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
573.12859_04430	gene	510				
573.12859_04430	CDS	510				hypothetical protein
573.12859_04431	gene	1224	dgcN			
573.12859_04431	CDS	1224	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
573.12859_04432	gene	483	pal_3			
573.12859_04432	CDS	483	pal_3			Peptidoglycan-associated lipoprotein
573.12859_04433	gene	1371				
573.12859_04433	CDS	1371				hypothetical protein
573.12859_04434	gene	459				
573.12859_04434	CDS	459				hypothetical protein
573.12859_04435	gene	348	rplS			
573.12859_04435	CDS	348	rplS		COG0335	50S ribosomal protein L19
573.12859_04436	gene	768	trmD			
573.12859_04436	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
573.12859_04437	gene	549	rimM			
573.12859_04437	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
573.12859_04438	gene	249	rpsP			
573.12859_04438	CDS	249	rpsP		COG0228	30S ribosomal protein S16
573.12859_04439	gene	1365	ffh			
573.12859_04439	CDS	1365	ffh		COG0541	Signal recognition particle protein
573.12859_04440	gene	792	ypjD			
573.12859_04440	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
573.12859_04441	gene	1287				
573.12859_04441	CDS	1287				hypothetical protein
573.12859_04442	gene	591	grpE			
573.12859_04442	CDS	591	grpE		COG0576	Protein GrpE
573.12859_04443	gene	879	nadK			
573.12859_04443	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
573.12859_04444	gene	1662	recN			
573.12859_04444	CDS	1662	recN		COG0497	DNA repair protein RecN
573.12859_04445	gene	342	bamE			
573.12859_04445	CDS	342	bamE		COG2913	Outer membrane protein assembly factor BamE
573.12859_04446	gene	291				
573.12859_04446	CDS	291				hypothetical protein
573.12859_04447	gene	438	ratA			
573.12859_04447	CDS	438	ratA		COG2867	Ribosome association toxin RatA
573.12859_04448	gene	483	smpB			
573.12859_04448	CDS	483	smpB		COG0691	SsrA-binding protein
573.12859_04449	gene	363	ssrA			
573.12859_04449	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
573.12859_04450	gene	372				
573.12859_04450	CDS	372				hypothetical protein
573.12859_04451	gene	219				
573.12859_04451	CDS	219				hypothetical protein
573.12859_04452	gene	1098				
573.12859_04452	CDS	1098				hypothetical protein
573.12859_04453	gene	486				
573.12859_04453	CDS	486				hypothetical protein
573.12859_04454	gene	2628				
573.12859_04454	CDS	2628				hypothetical protein
573.12859_04455	gene	135				
573.12859_04455	CDS	135				hypothetical protein
573.12859_04456	gene	300				
573.12859_04456	CDS	300				hypothetical protein
573.12859_04457	gene	516				
573.12859_04457	CDS	516				hypothetical protein
573.12859_04458	gene	1173	gpFI			
573.12859_04458	CDS	1173	gpFI			Putative prophage major tail sheath protein
573.12859_04459	gene	1077				
573.12859_04459	CDS	1077				hypothetical protein
573.12859_04460	gene	699				
573.12859_04460	CDS	699				hypothetical protein
573.12859_04461	gene	2178				
573.12859_04461	CDS	2178				hypothetical protein
573.12859_04462	gene	609				
573.12859_04462	CDS	609				hypothetical protein
573.12859_04463	gene	909				
573.12859_04463	CDS	909				hypothetical protein
573.12859_04464	gene	363				
573.12859_04464	CDS	363				hypothetical protein
573.12859_04465	gene	573				
573.12859_04465	CDS	573				hypothetical protein
573.12859_04466	gene	792				
573.12859_04466	CDS	792				hypothetical protein
573.12859_04467	gene	447				
573.12859_04467	CDS	447				hypothetical protein
573.12859_04468	gene	432				
573.12859_04468	CDS	432				hypothetical protein
573.12859_04469	gene	429				
573.12859_04469	CDS	429				hypothetical protein
573.12859_04470	gene	384				
573.12859_04470	CDS	384				hypothetical protein
573.12859_04471	gene	510				
573.12859_04471	CDS	510				hypothetical protein
573.12859_04472	gene	216				
573.12859_04472	CDS	216				hypothetical protein
573.12859_04473	gene	204				
573.12859_04473	CDS	204				hypothetical protein
573.12859_04474	gene	465				
573.12859_04474	CDS	465				hypothetical protein
573.12859_04475	gene	651				
573.12859_04475	CDS	651				hypothetical protein
573.12859_04476	gene	1071				
573.12859_04476	CDS	1071				hypothetical protein
573.12859_04477	gene	834				
573.12859_04477	CDS	834				hypothetical protein
573.12859_04478	gene	1755				
573.12859_04478	CDS	1755				hypothetical protein
573.12859_04479	gene	1038				
573.12859_04479	CDS	1038				hypothetical protein
573.12859_04480	gene	1269				
573.12859_04480	CDS	1269				hypothetical protein
573.12859_04481	gene	258				
573.12859_04481	CDS	258				hypothetical protein
573.12859_04482	gene	234				
573.12859_04482	CDS	234				hypothetical protein
573.12859_04483	gene	189				
573.12859_04483	CDS	189				hypothetical protein
573.12859_04484	gene	2406				
573.12859_04484	CDS	2406				hypothetical protein
573.12859_04485	gene	852	dam_2			
573.12859_04485	CDS	852	dam_2	2.1.1.72	COG0338	DNA adenine methylase
573.12859_04486	gene	228	ybiI_2			
573.12859_04486	CDS	228	ybiI_2		COG1734	putative protein YbiI
573.12859_04487	gene	234				
573.12859_04487	CDS	234				hypothetical protein
573.12859_04488	gene	342				
573.12859_04488	CDS	342				hypothetical protein
573.12859_04489	gene	201				
573.12859_04489	CDS	201				hypothetical protein
573.12859_04490	gene	510				
573.12859_04490	CDS	510				hypothetical protein
573.12859_04491	gene	243				
573.12859_04491	CDS	243				hypothetical protein
573.12859_04492	gene	633				
573.12859_04492	CDS	633				hypothetical protein
573.12859_04493	gene	1023	xerC_2			
573.12859_04493	CDS	1023	xerC_2			Tyrosine recombinase XerC
573.12859_04494	gene	1227				
573.12859_04494	CDS	1227				hypothetical protein
573.12859_04495	gene	1194	intA_3			
573.12859_04495	CDS	1194	intA_3		COG0582	Prophage integrase IntA
573.12859_04496	gene	2508				
573.12859_04496	CDS	2508				hypothetical protein
573.12859_04497	gene	76				
573.12859_04497	tRNA	76				tRNA-Val(tac)
573.12859_04498	gene	1419	gltX			
573.12859_04498	CDS	1419	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
573.12859_04499	gene	393				
573.12859_04499	CDS	393				hypothetical protein
573.12859_04500	gene	354				
573.12859_04500	CDS	354				hypothetical protein
573.12859_04501	gene	76				
573.12859_04501	tRNA	76				tRNA-Ala(ggc)
573.12859_04502	gene	76				
573.12859_04502	tRNA	76				tRNA-Ala(ggc)
573.12859_04503	gene	2172	pdeA			
573.12859_04503	CDS	2172	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
573.12859_04504	gene	1203	nupC_2			
573.12859_04504	CDS	1203	nupC_2		COG1972	Nucleoside permease NupC
573.12859_04505	gene	1242	mntH			
573.12859_04505	CDS	1242	mntH		COG1914	Divalent metal cation transporter MntH
573.12859_04506	gene	366				
573.12859_04506	CDS	366				hypothetical protein
573.12859_04507	gene	993	gpr			
573.12859_04507	CDS	993	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
573.12859_04508	gene	1302	ipdC_1			
573.12859_04508	CDS	1302	ipdC_1	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
573.12859_04509	gene	378	ipdC_2			
573.12859_04509	CDS	378	ipdC_2	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
573.12859_04510	gene	1236	yfeO			
573.12859_04510	CDS	1236	yfeO			Putative ion-transport protein YfeO
573.12859_04511	gene	966	glk			
573.12859_04511	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
573.12859_04512	gene	738	ypdB			
573.12859_04512	CDS	738	ypdB		COG3279	Transcriptional regulatory protein YpdB
573.12859_04513	gene	1698	ypdA			
573.12859_04513	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
573.12859_04514	gene	1215	alaC			
573.12859_04514	CDS	1215	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
573.12859_04515	gene	1197	yycB			
573.12859_04515	CDS	1197	yycB		COG2807	putative transporter YycB
573.12859_04516	gene	459	guaD_2			
573.12859_04516	CDS	459	guaD_2	3.5.4.3	COG0590	Guanine deaminase
573.12859_04517	gene	909	cynR_5			
573.12859_04517	CDS	909	cynR_5			HTH-type transcriptional regulator CynR
573.12859_04518	gene	882				
573.12859_04518	CDS	882				hypothetical protein
573.12859_04519	gene	483				
573.12859_04519	CDS	483				hypothetical protein
573.12859_04520	gene	75				
573.12859_04520	tRNA	75				tRNA-Arg(cct)
573.12859_04521	gene	1170	intA_4			
573.12859_04521	CDS	1170	intA_4		COG0582	Prophage integrase IntA
573.12859_04522	gene	483				
573.12859_04522	CDS	483				hypothetical protein
573.12859_04523	gene	498				
573.12859_04523	CDS	498				hypothetical protein
573.12859_04524	gene	189				
573.12859_04524	CDS	189				hypothetical protein
573.12859_04525	gene	540				
573.12859_04525	CDS	540				hypothetical protein
573.12859_04526	gene	207				
573.12859_04526	CDS	207				hypothetical protein
573.12859_04527	gene	261				
573.12859_04527	CDS	261				hypothetical protein
573.12859_04528	gene	564				
573.12859_04528	CDS	564				hypothetical protein
573.12859_04529	gene	786				
573.12859_04529	CDS	786				hypothetical protein
573.12859_04530	gene	204				
573.12859_04530	CDS	204				hypothetical protein
573.12859_04531	gene	924	rdgC_2			
573.12859_04531	CDS	924	rdgC_2		COG2974	Recombination-associated protein RdgC
573.12859_04532	gene	261				
573.12859_04532	CDS	261				hypothetical protein
573.12859_04533	gene	546				
573.12859_04533	CDS	546				hypothetical protein
573.12859_04534	gene	180				
573.12859_04534	CDS	180				hypothetical protein
573.12859_04535	gene	969				
573.12859_04535	CDS	969				hypothetical protein
573.12859_04536	gene	810	dam_3			
573.12859_04536	CDS	810	dam_3	2.1.1.72	COG0338	DNA adenine methylase
573.12859_04537	gene	378	rusA			
573.12859_04537	CDS	378	rusA	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
573.12859_04538	gene	981				
573.12859_04538	CDS	981				hypothetical protein
573.12859_04539	gene	579				
573.12859_04539	CDS	579				hypothetical protein
573.12859_04540	gene	240				
573.12859_04540	CDS	240				hypothetical protein
573.12859_04541	gene	312				
573.12859_04541	CDS	312				hypothetical protein
573.12859_04542	gene	540				
573.12859_04542	CDS	540				hypothetical protein
573.12859_04543	gene	348				
573.12859_04543	CDS	348				hypothetical protein
573.12859_04544	gene	276				
573.12859_04544	CDS	276				hypothetical protein
573.12859_04545	gene	150				
573.12859_04545	CDS	150				hypothetical protein
573.12859_04546	gene	285				
573.12859_04546	CDS	285				hypothetical protein
573.12859_04547	gene	273				
573.12859_04547	CDS	273				hypothetical protein
573.12859_04548	gene	252				
573.12859_04548	CDS	252				hypothetical protein
573.12859_04549	gene	201				
573.12859_04549	CDS	201				hypothetical protein
573.12859_04550	gene	246				
573.12859_04550	CDS	246				hypothetical protein
573.12859_04551	gene	498				
573.12859_04551	CDS	498				hypothetical protein
573.12859_04552	gene	1752				
573.12859_04552	CDS	1752				hypothetical protein
573.12859_04553	gene	162				
573.12859_04553	CDS	162				hypothetical protein
573.12859_04554	gene	1227				
573.12859_04554	CDS	1227				hypothetical protein
573.12859_04555	gene	600				
573.12859_04555	CDS	600				hypothetical protein
573.12859_04556	gene	1239				
573.12859_04556	CDS	1239				hypothetical protein
573.12859_04557	gene	318				
573.12859_04557	CDS	318				hypothetical protein
573.12859_04558	gene	339				
573.12859_04558	CDS	339				hypothetical protein
573.12859_04559	gene	450				
573.12859_04559	CDS	450				hypothetical protein
573.12859_04560	gene	348				
573.12859_04560	CDS	348				hypothetical protein
573.12859_04561	gene	705				
573.12859_04561	CDS	705				hypothetical protein
573.12859_04562	gene	405				
573.12859_04562	CDS	405				hypothetical protein
573.12859_04563	gene	306				
573.12859_04563	CDS	306				hypothetical protein
