locus_tag	ftype	length_bp	gene	EC_number	COG	product
573.12862_04842	CDS	1287	cvaA		COG0845	Colicin V secretion protein CvaA
573.12862_04843	gene	2124	hlyB			
573.12862_04843	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
573.12862_04844	gene	864				
573.12862_04844	CDS	864				hypothetical protein
573.12862_04845	gene	354				
573.12862_04845	CDS	354				hypothetical protein
573.12862_04846	gene	1647	groL			
573.12862_04846	CDS	1647	groL			60 kDa chaperonin
573.12862_04847	gene	294	groS			
573.12862_04847	CDS	294	groS		COG0234	10 kDa chaperonin
573.12862_04848	gene	1251	yjeH			
573.12862_04848	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
573.12862_04849	gene	477				
573.12862_04849	CDS	477				hypothetical protein
573.12862_04850	gene	1437	aspA			
573.12862_04850	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
573.12862_04851	gene	1302	dcuA			
573.12862_04851	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
573.12862_04852	gene	324	cutA			
573.12862_04852	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
573.12862_04853	gene	1797	dsbD_2			
573.12862_04853	CDS	1797	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
573.12862_04854	gene	591				
573.12862_04854	CDS	591				hypothetical protein
573.12862_04855	gene	2088				
573.12862_04855	CDS	2088				hypothetical protein
573.12862_04856	gene	76				
573.12862_04856	tRNA	76				tRNA-Phe(gaa)
573.12862_04857	gene	77				
573.12862_04857	tRNA	77				tRNA-Pro(cgg)
573.12862_04858	gene	1395				
573.12862_04858	CDS	1395				hypothetical protein
573.12862_04859	gene	1674	eptB			
573.12862_04859	CDS	1674	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
573.12862_04860	gene	1206	yhjX			
573.12862_04860	CDS	1206	yhjX			putative MFS-type transporter YhjX
573.12862_04861	gene	645				
573.12862_04861	CDS	645				hypothetical protein
573.12862_04862	gene	582	tag			
573.12862_04862	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
573.12862_04863	gene	441	yiaC			
573.12862_04863	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
573.12862_04864	gene	2331	bisC			
573.12862_04864	CDS	2331	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
573.12862_04865	gene	663	yiaD			
573.12862_04865	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
573.12862_04866	gene	1017	kdgR_2			
573.12862_04866	CDS	1017	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
573.12862_04867	gene	750				
573.12862_04867	CDS	750				hypothetical protein
573.12862_04868	gene	936	kdgK_2			
573.12862_04868	CDS	936	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
573.12862_04869	gene	1281	ttuB_4			
573.12862_04869	CDS	1281	ttuB_4			Putative tartrate transporter
573.12862_04870	gene	972	ghrB			
573.12862_04870	CDS	972	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
573.12862_04871	gene	711				
573.12862_04871	CDS	711				hypothetical protein
573.12862_04872	gene	1356	pcaK_3			
573.12862_04872	CDS	1356	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
573.12862_04873	gene	291				
573.12862_04873	CDS	291				hypothetical protein
573.12862_04874	gene	213	cspA			
573.12862_04874	CDS	213	cspA		COG1278	Cold shock protein CspA
573.12862_04875	gene	1620	ettA_2			
573.12862_04875	CDS	1620	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
573.12862_04876	gene	153	hokA			
573.12862_04876	CDS	153	hokA			Protein HokA
573.12862_04877	gene	612				
573.12862_04877	CDS	612				hypothetical protein
573.12862_04878	gene	1218	bluF_2			
573.12862_04878	CDS	1218	bluF_2			Blue light- and temperature-regulated antirepressor BluF
573.12862_04879	gene	513	pncC_3			
573.12862_04879	CDS	513	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
573.12862_04880	gene	474	ibpB_2			
573.12862_04880	CDS	474	ibpB_2			Small heat shock protein IbpB
573.12862_04881	gene	105				
573.12862_04881	CDS	105				hypothetical protein
573.12862_04882	gene	636				
573.12862_04882	CDS	636				hypothetical protein
573.12862_04883	gene	123				
573.12862_04883	CDS	123				hypothetical protein
573.12862_04884	gene	675	yedK			
573.12862_04884	CDS	675	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
573.12862_04885	gene	843	nimR_5			
573.12862_04885	CDS	843	nimR_5			HTH-type transcriptional regulator NimR
573.12862_04886	gene	387				
573.12862_04886	CDS	387				hypothetical protein
573.12862_04887	gene	2046	dcp			
573.12862_04887	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
573.12862_04888	gene	750	ydfG			
573.12862_04888	CDS	750	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
573.12862_04889	gene	687	rspR			
573.12862_04889	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
573.12862_04890	gene	432	uspG_2			
573.12862_04890	CDS	432	uspG_2		COG0589	Universal stress protein UP12
573.12862_04891	gene	1464	por_2			
573.12862_04891	CDS	1464	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
573.12862_04892	gene	1284	lgoT_3			
573.12862_04892	CDS	1284	lgoT_3			putative L-galactonate transporter
573.12862_04893	gene	327				
573.12862_04893	CDS	327				hypothetical protein
573.12862_04894	gene	342				
573.12862_04894	CDS	342				hypothetical protein
573.12862_04895	gene	561	speG			
573.12862_04895	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
573.12862_04896	gene	711				
573.12862_04896	CDS	711				hypothetical protein
573.12862_04897	gene	270	ynfD			
573.12862_04897	CDS	270	ynfD			putative protein YnfD
573.12862_04898	gene	2436	ynfE			
573.12862_04898	CDS	2436	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
573.12862_04899	gene	960				
573.12862_04899	CDS	960				hypothetical protein
573.12862_04900	gene	552				
573.12862_04900	CDS	552				hypothetical protein
573.12862_04901	gene	525				
573.12862_04901	CDS	525				hypothetical protein
573.12862_04902	gene	486				
573.12862_04902	CDS	486				hypothetical protein
573.12862_04903	gene	1221	ufaA1			
573.12862_04903	CDS	1221	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
573.12862_04904	gene	723				
573.12862_04904	CDS	723				hypothetical protein
573.12862_04905	gene	1260				
573.12862_04905	CDS	1260				hypothetical protein
573.12862_04906	gene	720				
573.12862_04906	CDS	720				hypothetical protein
573.12862_04907	gene	435				
573.12862_04907	CDS	435				hypothetical protein
573.12862_04908	gene	729	mlrA			
573.12862_04908	CDS	729	mlrA		COG0789	HTH-type transcriptional regulator MlrA
573.12862_04909	gene	534	blc_2			
573.12862_04909	CDS	534	blc_2		COG3040	Outer membrane lipoprotein Blc
573.12862_04910	gene	348				
573.12862_04910	CDS	348				hypothetical protein
573.12862_04911	gene	3150	cusA_2			
573.12862_04911	CDS	3150	cusA_2		COG3696	Cation efflux system protein CusA
573.12862_04912	gene	1263	cusB_2			
573.12862_04912	CDS	1263	cusB_2			Cation efflux system protein CusB
573.12862_04913	gene	345	cusF_2			
573.12862_04913	CDS	345	cusF_2		COG5569	Cation efflux system protein CusF
573.12862_04914	gene	1386	cusC_3			
573.12862_04914	CDS	1386	cusC_3		COG1538	Cation efflux system protein CusC
573.12862_04915	gene	684	cusR_2			
573.12862_04915	CDS	684	cusR_2		COG0745	Transcriptional regulatory protein CusR
573.12862_04916	gene	1434	cusS_2			
573.12862_04916	CDS	1434	cusS_2	2.7.13.3	COG0642	Sensor histidine kinase CusS
573.12862_04917	gene	267				
573.12862_04917	CDS	267				hypothetical protein
573.12862_04918	gene	534				
573.12862_04918	CDS	534				hypothetical protein
573.12862_04919	gene	1122	roxA_2			
573.12862_04919	CDS	1122	roxA_2	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
573.12862_04920	gene	1434				
573.12862_04920	CDS	1434				hypothetical protein
573.12862_04921	gene	1140				
573.12862_04921	CDS	1140				hypothetical protein
573.12862_04922	gene	2172				
573.12862_04922	CDS	2172		2.7.10.-		Putative tyrosine-protein kinase in cps region
573.12862_04923	gene	1146				
573.12862_04923	CDS	1146				hypothetical protein
573.12862_04924	gene	660				
573.12862_04924	CDS	660				hypothetical protein
573.12862_04925	gene	894				
573.12862_04925	CDS	894				hypothetical protein
573.12862_04926	gene	729	wfeD			
573.12862_04926	CDS	729	wfeD	2.4.1.304		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase
573.12862_04927	gene	504				
573.12862_04927	CDS	504			COG1662	IS1 family transposase IS1R
573.12862_04928	gene	396				
573.12862_04928	CDS	396				IS3 family transposase ISEcl1
573.12862_04929	gene	819				
573.12862_04929	CDS	819				IS3 family transposase ISEcl1
573.12862_04930	gene	828				
573.12862_04930	CDS	828				hypothetical protein
573.12862_04931	gene	1467	wzxC			
573.12862_04931	CDS	1467	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
573.12862_04932	gene	933	epsJ			
573.12862_04932	CDS	933	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
573.12862_04933	gene	1152	wcaJ			
573.12862_04933	CDS	1152	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
573.12862_04934	gene	1407	gnd			
573.12862_04934	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
573.12862_04935	gene	531				
573.12862_04935	CDS	531				hypothetical protein
573.12862_04936	gene	531				
573.12862_04936	CDS	531				hypothetical protein
573.12862_04937	gene	531				
573.12862_04937	CDS	531				hypothetical protein
573.12862_04938	gene	531				
573.12862_04938	CDS	531				hypothetical protein
573.12862_04939	gene	780				
573.12862_04939	CDS	780				hypothetical protein
573.12862_04940	gene	2379				
573.12862_04940	CDS	2379				hypothetical protein
573.12862_04941	gene	2655	clpV1			
573.12862_04941	CDS	2655	clpV1		COG0542	Protein ClpV1
573.12862_04942	gene	492	hcpA_3			
573.12862_04942	CDS	492	hcpA_3		COG3157	Major exported protein
573.12862_04943	gene	1707	ompA_3			
573.12862_04943	CDS	1707	ompA_3			Outer membrane protein A
573.12862_04944	gene	690				
573.12862_04944	CDS	690				hypothetical protein
573.12862_04945	gene	1344				
573.12862_04945	CDS	1344				hypothetical protein
573.12862_04946	gene	1545				
573.12862_04946	CDS	1545				hypothetical protein
573.12862_04947	gene	492				
573.12862_04947	CDS	492				hypothetical protein
573.12862_04948	gene	249	dinI_2			
573.12862_04948	CDS	249	dinI_2			DNA damage-inducible protein I
573.12862_04949	gene	285				
573.12862_04949	CDS	285				hypothetical protein
573.12862_04950	gene	210				
573.12862_04950	CDS	210				hypothetical protein
573.12862_04951	gene	732				
573.12862_04951	CDS	732				hypothetical protein
573.12862_04952	gene	546				
573.12862_04952	CDS	546				hypothetical protein
573.12862_04953	gene	246				
573.12862_04953	CDS	246				hypothetical protein
573.12862_04954	gene	738				
573.12862_04954	CDS	738				hypothetical protein
573.12862_04955	gene	267				
573.12862_04955	CDS	267				hypothetical protein
573.12862_04956	gene	195				
573.12862_04956	CDS	195				hypothetical protein
573.12862_04957	gene	228				
573.12862_04957	CDS	228				hypothetical protein
573.12862_04958	gene	321				
573.12862_04958	CDS	321				hypothetical protein
573.12862_04959	gene	2334				
573.12862_04959	CDS	2334				hypothetical protein
573.12862_04960	gene	267				
573.12862_04960	CDS	267				IS3 family transposase IS1400
573.12862_04961	gene	480				
573.12862_04961	CDS	480				IS3 family transposase IS1400
573.12862_04962	gene	480	hcpA_4			
573.12862_04962	CDS	480	hcpA_4		COG3157	Major exported protein
573.12862_04963	gene	348				
573.12862_04963	CDS	348				hypothetical protein
573.12862_04964	gene	675				
573.12862_04964	CDS	675				hypothetical protein
573.12862_04965	gene	870				
573.12862_04965	CDS	870				hypothetical protein
573.12862_04966	gene	639				
573.12862_04966	CDS	639				hypothetical protein
573.12862_04967	gene	1680	xynB			
573.12862_04967	CDS	1680	xynB	3.2.1.37		Beta-xylosidase
573.12862_04968	gene	1455	uidB			
573.12862_04968	CDS	1455	uidB		COG2211	Glucuronide carrier protein
573.12862_04969	gene	1320	xylA_2			
573.12862_04969	CDS	1320	xylA_2	5.3.1.5		Xylose isomerase
573.12862_04970	gene	858	hexR_4			
573.12862_04970	CDS	858	hexR_4		COG1737	HTH-type transcriptional regulator HexR
573.12862_04971	gene	1914	iolC			
573.12862_04971	CDS	1914	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
573.12862_04972	gene	1941	iolD			
573.12862_04972	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
573.12862_04973	gene	1014	iolG_4			
573.12862_04973	CDS	1014	iolG_4	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
573.12862_04974	gene	885				
573.12862_04974	CDS	885				hypothetical protein
573.12862_04975	gene	900	iolE_3			
573.12862_04975	CDS	900	iolE_3	4.2.1.44	COG1082	Inosose dehydratase
573.12862_04976	gene	1311	ugpB_2			
573.12862_04976	CDS	1311	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
573.12862_04977	gene	1074	ugpC_2			
573.12862_04977	CDS	1074	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
573.12862_04978	gene	825	cpdA_2			
573.12862_04978	CDS	825	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
573.12862_04979	gene	888	lacG_2			
573.12862_04979	CDS	888	lacG_2			Lactose transport system permease protein LacG
573.12862_04980	gene	873	ugpA_2			
573.12862_04980	CDS	873	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
573.12862_04981	gene	1020	ahr			
573.12862_04981	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
573.12862_04982	gene	1470	dauA_3			
573.12862_04982	CDS	1470	dauA_3		COG0659	C4-dicarboxylic acid transporter DauA
573.12862_04983	gene	681	can_2			
573.12862_04983	CDS	681	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
573.12862_04984	gene	723	ydfK_2			
573.12862_04984	CDS	723	ydfK_2		COG1811	putative membrane protein YdfK
573.12862_04985	gene	2022	rep			
573.12862_04985	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
573.12862_04986	gene	282	ppiC_1			
573.12862_04986	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
573.12862_04987	gene	282	ppiC_2			
573.12862_04987	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
573.12862_04988	gene	1476	ilvC			
573.12862_04988	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
573.12862_04989	gene	891	oxyR_5			
573.12862_04989	CDS	891	oxyR_5			Hydrogen peroxide-inducible genes activator
573.12862_04990	gene	1545	ilvA			
573.12862_04990	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
573.12862_04991	gene	1851	ilvD			
573.12862_04991	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
573.12862_04992	gene	930	ilvE			
573.12862_04992	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
573.12862_04993	gene	258	ilvM			
573.12862_04993	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
573.12862_04994	gene	1647	ilvG			
573.12862_04994	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
573.12862_04995	gene	1521	comM			
573.12862_04995	CDS	1521	comM		COG0606	Competence protein ComM
573.12862_04996	gene	339				
573.12862_04996	CDS	339				hypothetical protein
573.12862_04997	gene	822	hdfR_5			
573.12862_04997	CDS	822	hdfR_5			HTH-type transcriptional regulator HdfR
573.12862_04998	gene	76				
573.12862_04998	tRNA	76				tRNA-Trp(cca)
573.12862_04999	gene	426	umuD_3			
573.12862_04999	CDS	426	umuD_3	3.4.21.-	COG1974	Protein UmuD
573.12862_05000	gene	1272	umuC_2			
573.12862_05000	CDS	1272	umuC_2		COG0389	Protein UmuC
573.12862_05001	gene	858				
573.12862_05001	CDS	858				IS200/IS605 family transposase IS609
573.12862_05002	gene	285				
573.12862_05002	CDS	285				IS200/IS605 family transposase IS609
573.12862_05003	gene	972	sopB			
573.12862_05003	CDS	972	sopB			Protein SopB
573.12862_05004	gene	1167				
573.12862_05004	CDS	1167				hypothetical protein
573.12862_05005	gene	1011	repB			
573.12862_05005	CDS	1011	repB			RepFIB replication protein A
573.12862_05006	gene	741	xerC_5			
573.12862_05006	CDS	741	xerC_5			Tyrosine recombinase XerC
573.12862_05007	gene	948				
573.12862_05007	CDS	948				hypothetical protein
573.12862_05008	gene	231				
573.12862_05008	CDS	231				hypothetical protein
573.12862_05009	gene	426	klcA_2			
573.12862_05009	CDS	426	klcA_2			Antirestriction protein KlcA
573.12862_05010	gene	255				
573.12862_05010	CDS	255				hypothetical protein
573.12862_05011	gene	318				
573.12862_05011	CDS	318				hypothetical protein
573.12862_05012	gene	228				
573.12862_05012	CDS	228				hypothetical protein
573.12862_05013	gene	231				
573.12862_05013	CDS	231				hypothetical protein
573.12862_05014	gene	1356				
573.12862_05014	CDS	1356				hypothetical protein
573.12862_05015	gene	564				
573.12862_05015	CDS	564				hypothetical protein
573.12862_05016	gene	543	ssb_2			
573.12862_05016	CDS	543	ssb_2			Plasmid-derived single-stranded DNA-binding protein
573.12862_05017	gene	249				
573.12862_05017	CDS	249				hypothetical protein
573.12862_05018	gene	2037	noc			
573.12862_05018	CDS	2037	noc			Nucleoid occlusion protein
573.12862_05019	gene	432	psiB			
573.12862_05019	CDS	432	psiB			Protein PsiB
573.12862_05020	gene	729				
573.12862_05020	CDS	729				hypothetical protein
573.12862_05021	gene	327				
573.12862_05021	CDS	327				hypothetical protein
573.12862_05022	gene	375				
573.12862_05022	CDS	375				hypothetical protein
573.12862_05023	gene	291				
573.12862_05023	CDS	291				hypothetical protein
573.12862_05024	gene	579				
573.12862_05024	CDS	579				hypothetical protein
573.12862_05025	gene	2490	pgaA			
573.12862_05025	CDS	2490	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
573.12862_05026	gene	2016	pgaB			
573.12862_05026	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
573.12862_05027	gene	1329	pgaC			
573.12862_05027	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
573.12862_05028	gene	450				
573.12862_05028	CDS	450				hypothetical protein
573.12862_05029	gene	786				
573.12862_05029	CDS	786				hypothetical protein
573.12862_05030	gene	759				
573.12862_05030	CDS	759				hypothetical protein
573.12862_05031	gene	918	cbpA			
573.12862_05031	CDS	918	cbpA		COG2214	Curved DNA-binding protein
573.12862_05032	gene	306	cbpM			
573.12862_05032	CDS	306	cbpM			Chaperone modulatory protein CbpM
573.12862_05033	gene	666				
573.12862_05033	CDS	666		3.1.3.-	COG0560	putative phosphatase
573.12862_05034	gene	870				
573.12862_05034	CDS	870				hypothetical protein
573.12862_05035	gene	462				
573.12862_05035	CDS	462				hypothetical protein
573.12862_05036	gene	1053	phoE			
573.12862_05036	CDS	1053	phoE		COG3203	Outer membrane porin PhoE
573.12862_05037	gene	1104	proB			
573.12862_05037	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
573.12862_05038	gene	1254	proA_2			
573.12862_05038	CDS	1254	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
